"","date","city","count"
"8390",1949-01-15,"Newcastle",62
"8391",1949-01-22,"Newcastle",18
"8392",1949-01-29,"Newcastle",12
"8393",1949-02-05,"Newcastle",46
"8394",1949-02-12,"Newcastle",55
"8395",1949-02-19,"Newcastle",74
"8396",1949-02-26,"Newcastle",84
"8397",1949-03-05,"Newcastle",61
"8398",1949-03-12,"Newcastle",73
"8399",1949-03-19,"Newcastle",79
"8400",1949-03-26,"Newcastle",103
"8401",1949-04-02,"Newcastle",136
"8402",1949-04-09,"Newcastle",155
"8403",1949-04-16,"Newcastle",121
"8404",1949-04-23,"Newcastle",191
"8405",1949-04-30,"Newcastle",190
"8406",1949-05-07,"Newcastle",147
"8407",1949-05-14,"Newcastle",153
"8408",1949-05-21,"Newcastle",125
"8409",1949-05-28,"Newcastle",180
"8410",1949-06-04,"Newcastle",111
"8411",1949-06-11,"Newcastle",177
"8412",1949-06-18,"Newcastle",208
"8413",1949-06-25,"Newcastle",130
"8414",1949-07-02,"Newcastle",114
"8415",1949-07-09,"Newcastle",136
"8416",1949-07-16,"Newcastle",88
"8417",1949-07-23,"Newcastle",56
"8418",1949-07-30,"Newcastle",57
"8419",1949-08-06,"Newcastle",48
"8420",1949-08-13,"Newcastle",44
"8421",1949-08-20,"Newcastle",12
"8422",1949-08-27,"Newcastle",20
"8423",1949-09-03,"Newcastle",30
"8424",1949-09-10,"Newcastle",10
"8425",1949-09-17,"Newcastle",15
"8426",1949-09-24,"Newcastle",12
"8427",1949-10-01,"Newcastle",22
"8428",1949-10-08,"Newcastle",8
"8429",1949-10-15,"Newcastle",11
"8430",1949-10-22,"Newcastle",4
"8431",1949-10-29,"Newcastle",3
"8432",1949-11-05,"Newcastle",7
"8433",1949-11-12,"Newcastle",4
"8434",1949-11-19,"Newcastle",2
"8435",1949-11-26,"Newcastle",5
"8436",1949-12-03,"Newcastle",5
"8437",1949-12-10,"Newcastle",16
"8438",1949-12-17,"Newcastle",22
"8439",1949-12-24,"Newcastle",16
"8440",1949-12-31,"Newcastle",20
"8441",1950-01-07,"Newcastle",31
"8442",1950-01-14,"Newcastle",26
"8443",1950-01-21,"Newcastle",12
"8444",1950-01-28,"Newcastle",22
"8445",1950-02-04,"Newcastle",32
"8446",1950-02-11,"Newcastle",31
"8447",1950-02-18,"Newcastle",32
"8448",1950-02-25,"Newcastle",36
"8449",1950-03-04,"Newcastle",49
"8450",1950-03-11,"Newcastle",37
"8451",1950-03-18,"Newcastle",32
"8452",1950-03-25,"Newcastle",46
"8453",1950-04-01,"Newcastle",51
"8454",1950-04-08,"Newcastle",47
"8455",1950-04-15,"Newcastle",62
"8456",1950-04-22,"Newcastle",65
"8457",1950-04-29,"Newcastle",65
"8458",1950-05-06,"Newcastle",82
"8459",1950-05-13,"Newcastle",94
"8460",1950-05-20,"Newcastle",126
"8461",1950-05-27,"Newcastle",110
"8462",1950-06-03,"Newcastle",151
"8463",1950-06-10,"Newcastle",182
"8464",1950-06-17,"Newcastle",166
"8465",1950-06-24,"Newcastle",133
"8466",1950-07-01,"Newcastle",144
"8467",1950-07-08,"Newcastle",142
"8468",1950-07-15,"Newcastle",92
"8469",1950-07-22,"Newcastle",106
"8470",1950-07-29,"Newcastle",47
"8471",1950-08-05,"Newcastle",55
"8472",1950-08-12,"Newcastle",37
"8473",1950-08-19,"Newcastle",39
"8474",1950-08-26,"Newcastle",30
"8475",1950-09-02,"Newcastle",18
"8476",1950-09-09,"Newcastle",22
"8477",1950-09-16,"Newcastle",20
"8478",1950-09-23,"Newcastle",13
"8479",1950-09-30,"Newcastle",10
"8480",1950-10-07,"Newcastle",8
"8481",1950-10-14,"Newcastle",5
"8482",1950-10-21,"Newcastle",5
"8483",1950-10-28,"Newcastle",7
"8484",1950-11-04,"Newcastle",3
"8485",1950-11-11,"Newcastle",4
"8486",1950-11-18,"Newcastle",0
"8487",1950-11-25,"Newcastle",4
"8488",1950-12-02,"Newcastle",4
"8489",1950-12-09,"Newcastle",2
"8490",1950-12-16,"Newcastle",6
"8491",1950-12-23,"Newcastle",3
"8492",1950-12-30,"Newcastle",7
"8493",1951-01-06,"Newcastle",5
"8494",1951-01-13,"Newcastle",4
"8495",1951-01-20,"Newcastle",8
"8496",1951-01-27,"Newcastle",6
"8497",1951-02-03,"Newcastle",13
"8498",1951-02-10,"Newcastle",18
"8499",1951-02-17,"Newcastle",20
"8500",1951-02-24,"Newcastle",33
"8501",1951-03-03,"Newcastle",40
"8502",1951-03-10,"Newcastle",41
"8503",1951-03-17,"Newcastle",104
"8504",1951-03-24,"Newcastle",88
"8505",1951-03-31,"Newcastle",103
"8506",1951-04-07,"Newcastle",76
"8507",1951-04-14,"Newcastle",108
"8508",1951-04-21,"Newcastle",101
"8509",1951-04-28,"Newcastle",138
"8510",1951-05-05,"Newcastle",123
"8511",1951-05-12,"Newcastle",280
"8512",1951-05-19,"Newcastle",200
"8513",1951-05-26,"Newcastle",302
"8514",1951-06-02,"Newcastle",311
"8515",1951-06-09,"Newcastle",267
"8516",1951-06-16,"Newcastle",269
"8517",1951-06-23,"Newcastle",216
"8518",1951-06-30,"Newcastle",279
"8519",1951-07-07,"Newcastle",197
"8520",1951-07-14,"Newcastle",177
"8521",1951-07-21,"Newcastle",133
"8522",1951-07-28,"Newcastle",90
"8523",1951-08-04,"Newcastle",101
"8524",1951-08-11,"Newcastle",39
"8525",1951-08-18,"Newcastle",37
"8526",1951-08-25,"Newcastle",27
"8527",1951-09-01,"Newcastle",24
"8528",1951-09-08,"Newcastle",20
"8529",1951-09-15,"Newcastle",21
"8530",1951-09-22,"Newcastle",12
"8531",1951-09-29,"Newcastle",7
"8532",1951-10-06,"Newcastle",8
"8533",1951-10-13,"Newcastle",9
"8534",1951-10-20,"Newcastle",6
"8535",1951-10-27,"Newcastle",11
"8536",1951-11-03,"Newcastle",7
"8537",1951-11-10,"Newcastle",5
"8538",1951-11-17,"Newcastle",14
"8539",1951-11-24,"Newcastle",6
"8540",1951-12-01,"Newcastle",13
"8541",1951-12-08,"Newcastle",22
"8542",1951-12-15,"Newcastle",16
"8543",1951-12-22,"Newcastle",7
"8544",1951-12-29,"Newcastle",5
"8545",1952-01-05,"Newcastle",15
"8546",1952-01-12,"Newcastle",13
"8547",1952-01-19,"Newcastle",18
"8548",1952-01-26,"Newcastle",12
"8549",1952-02-02,"Newcastle",6
"8550",1952-02-09,"Newcastle",13
"8551",1952-02-16,"Newcastle",17
"8552",1952-02-23,"Newcastle",32
"8553",1952-03-01,"Newcastle",42
"8554",1952-03-08,"Newcastle",57
"8555",1952-03-15,"Newcastle",37
"8556",1952-03-22,"Newcastle",82
"8557",1952-03-29,"Newcastle",53
"8558",1952-04-05,"Newcastle",77
"8559",1952-04-12,"Newcastle",100
"8560",1952-04-19,"Newcastle",93
"8561",1952-04-26,"Newcastle",175
"8562",1952-05-03,"Newcastle",86
"8563",1952-05-10,"Newcastle",85
"8564",1952-05-17,"Newcastle",103
"8565",1952-05-24,"Newcastle",121
"8566",1952-05-31,"Newcastle",134
"8567",1952-06-07,"Newcastle",151
"8568",1952-06-14,"Newcastle",178
"8569",1952-06-21,"Newcastle",157
"8570",1952-06-28,"Newcastle",214
"8571",1952-07-05,"Newcastle",178
"8572",1952-07-12,"Newcastle",175
"8573",1952-07-19,"Newcastle",120
"8574",1952-07-26,"Newcastle",107
"8575",1952-08-02,"Newcastle",139
"8576",1952-08-09,"Newcastle",95
"8577",1952-08-16,"Newcastle",87
"8578",1952-08-23,"Newcastle",68
"8579",1952-08-30,"Newcastle",63
"8580",1952-09-06,"Newcastle",47
"8581",1952-09-13,"Newcastle",29
"8582",1952-09-20,"Newcastle",38
"8583",1952-09-27,"Newcastle",17
"8584",1952-10-04,"Newcastle",17
"8585",1952-10-11,"Newcastle",25
"8586",1952-10-18,"Newcastle",30
"8587",1952-10-25,"Newcastle",39
"8588",1952-11-01,"Newcastle",23
"8589",1952-11-08,"Newcastle",44
"8590",1952-11-15,"Newcastle",29
"8591",1952-11-22,"Newcastle",72
"8592",1952-11-29,"Newcastle",46
"8593",1952-12-06,"Newcastle",67
"8594",1952-12-13,"Newcastle",65
"8595",1952-12-20,"Newcastle",118
"8596",1952-12-27,"Newcastle",71
"8597",1953-01-03,"Newcastle",179
"8598",1953-01-10,"Newcastle",242
"8599",1953-01-17,"Newcastle",139
"8600",1953-01-24,"Newcastle",145
"8601",1953-01-31,"Newcastle",115
"8602",1953-02-07,"Newcastle",144
"8603",1953-02-14,"Newcastle",160
"8604",1953-02-21,"Newcastle",132
"8605",1953-02-28,"Newcastle",98
"8606",1953-03-07,"Newcastle",121
"8607",1953-03-14,"Newcastle",107
"8608",1953-03-21,"Newcastle",117
"8609",1953-03-28,"Newcastle",105
"8610",1953-04-04,"Newcastle",126
"8611",1953-04-11,"Newcastle",149
"8612",1953-04-18,"Newcastle",107
"8613",1953-04-25,"Newcastle",92
"8614",1953-05-02,"Newcastle",85
"8615",1953-05-09,"Newcastle",76
"8616",1953-05-16,"Newcastle",55
"8617",1953-05-23,"Newcastle",46
"8618",1953-05-30,"Newcastle",48
"8619",1953-06-06,"Newcastle",41
"8620",1953-06-13,"Newcastle",30
"8621",1953-06-20,"Newcastle",43
"8622",1953-06-27,"Newcastle",40
"8623",1953-07-04,"Newcastle",30
"8624",1953-07-11,"Newcastle",28
"8625",1953-07-18,"Newcastle",18
"8626",1953-07-25,"Newcastle",15
"8627",1953-08-01,"Newcastle",13
"8628",1953-08-08,"Newcastle",13
"8629",1953-08-15,"Newcastle",8
"8630",1953-08-22,"Newcastle",5
"8631",1953-08-29,"Newcastle",7
"8632",1953-09-05,"Newcastle",3
"8633",1953-09-12,"Newcastle",5
"8634",1953-09-19,"Newcastle",2
"8635",1953-09-26,"Newcastle",2
"8636",1953-10-03,"Newcastle",2
"8637",1953-10-10,"Newcastle",1
"8638",1953-10-17,"Newcastle",0
"8639",1953-10-24,"Newcastle",0
"8640",1953-10-31,"Newcastle",1
"8641",1953-11-07,"Newcastle",1
"8642",1953-11-14,"Newcastle",2
"8643",1953-11-21,"Newcastle",3
"8644",1953-11-28,"Newcastle",22
"8645",1953-12-05,"Newcastle",4
"8646",1953-12-12,"Newcastle",7
"8647",1953-12-19,"Newcastle",1
"8648",1953-12-26,"Newcastle",0
"8649",1954-01-02,"Newcastle",6
"8650",1954-01-09,"Newcastle",4
"8651",1954-01-16,"Newcastle",2
"8652",1954-01-23,"Newcastle",0
"8653",1954-01-30,"Newcastle",2
"8654",1954-02-06,"Newcastle",0
"8655",1954-02-13,"Newcastle",1
"8656",1954-02-20,"Newcastle",0
"8657",1954-02-27,"Newcastle",1
"8658",1954-03-06,"Newcastle",2
"8659",1954-03-13,"Newcastle",1
"8660",1954-03-20,"Newcastle",1
"8661",1954-03-27,"Newcastle",0
"8662",1954-04-03,"Newcastle",5
"8663",1954-04-10,"Newcastle",0
"8664",1954-04-17,"Newcastle",2
"8665",1954-04-24,"Newcastle",1
"8666",1954-05-01,"Newcastle",5
"8667",1954-05-08,"Newcastle",7
"8668",1954-05-15,"Newcastle",2
"8669",1954-05-22,"Newcastle",10
"8670",1954-05-29,"Newcastle",9
"8671",1954-06-05,"Newcastle",28
"8672",1954-06-12,"Newcastle",45
"8673",1954-06-19,"Newcastle",35
"8674",1954-06-26,"Newcastle",45
"8675",1954-07-03,"Newcastle",65
"8676",1954-07-10,"Newcastle",34
"8677",1954-07-17,"Newcastle",46
"8678",1954-07-24,"Newcastle",41
"8679",1954-07-31,"Newcastle",37
"8680",1954-08-07,"Newcastle",42
"8681",1954-08-14,"Newcastle",29
"8682",1954-08-21,"Newcastle",15
"8683",1954-08-28,"Newcastle",21
"8684",1954-09-04,"Newcastle",15
"8685",1954-09-11,"Newcastle",14
"8686",1954-09-18,"Newcastle",7
"8687",1954-09-25,"Newcastle",5
"8688",1954-10-02,"Newcastle",12
"8689",1954-10-09,"Newcastle",8
"8690",1954-10-16,"Newcastle",19
"8691",1954-10-23,"Newcastle",23
"8692",1954-10-30,"Newcastle",23
"8693",1954-11-06,"Newcastle",30
"8694",1954-11-13,"Newcastle",20
"8695",1954-11-20,"Newcastle",22
"8696",1954-11-27,"Newcastle",26
"8697",1954-12-04,"Newcastle",26
"8698",1954-12-11,"Newcastle",25
"8699",1954-12-18,"Newcastle",19
"8700",1954-12-25,"Newcastle",28
"8701",1955-01-01,"Newcastle",17
"8702",1955-01-08,"Newcastle",31
"8703",1955-01-15,"Newcastle",29
"8704",1955-01-22,"Newcastle",41
"8705",1955-01-29,"Newcastle",53
"8706",1955-02-05,"Newcastle",136
"8707",1955-02-12,"Newcastle",190
"8708",1955-02-19,"Newcastle",265
"8709",1955-02-26,"Newcastle",326
"8710",1955-03-05,"Newcastle",310
"8711",1955-03-12,"Newcastle",263
"8712",1955-03-19,"Newcastle",347
"8713",1955-03-26,"Newcastle",266
"8714",1955-04-02,"Newcastle",270
"8715",1955-04-09,"Newcastle",193
"8716",1955-04-16,"Newcastle",211
"8717",1955-04-23,"Newcastle",218
"8718",1955-04-30,"Newcastle",185
"8719",1955-05-07,"Newcastle",156
"8720",1955-05-14,"Newcastle",167
"8721",1955-05-21,"Newcastle",127
"8722",1955-05-28,"Newcastle",109
"8723",1955-06-04,"Newcastle",76
"8724",1955-06-11,"Newcastle",74
"8725",1955-06-18,"Newcastle",68
"8726",1955-06-25,"Newcastle",42
"8727",1955-07-02,"Newcastle",60
"8728",1955-07-09,"Newcastle",28
"8729",1955-07-16,"Newcastle",23
"8730",1955-07-23,"Newcastle",12
"8731",1955-07-30,"Newcastle",13
"8732",1955-08-06,"Newcastle",2
"8733",1955-08-13,"Newcastle",12
"8734",1955-08-20,"Newcastle",4
"8735",1955-08-27,"Newcastle",5
"8736",1955-09-03,"Newcastle",4
"8737",1955-09-10,"Newcastle",2
"8738",1955-09-17,"Newcastle",2
"8739",1955-09-24,"Newcastle",3
"8740",1955-10-01,"Newcastle",3
"8741",1955-10-08,"Newcastle",0
"8742",1955-10-15,"Newcastle",0
"8743",1955-10-22,"Newcastle",0
"8744",1955-10-29,"Newcastle",0
"8745",1955-11-05,"Newcastle",0
"8746",1955-11-12,"Newcastle",4
"8747",1955-11-19,"Newcastle",1
"8748",1955-11-26,"Newcastle",2
"8749",1955-12-03,"Newcastle",1
"8750",1955-12-10,"Newcastle",6
"8751",1955-12-17,"Newcastle",7
"8752",1955-12-24,"Newcastle",2
"8753",1955-12-31,"Newcastle",5
"8754",1956-01-07,"Newcastle",2
"8755",1956-01-14,"Newcastle",13
"8756",1956-01-21,"Newcastle",6
"8757",1956-01-28,"Newcastle",14
"8758",1956-02-04,"Newcastle",9
"8759",1956-02-11,"Newcastle",7
"8760",1956-02-18,"Newcastle",12
"8761",1956-02-25,"Newcastle",5
"8762",1956-03-03,"Newcastle",5
"8763",1956-03-10,"Newcastle",17
"8764",1956-03-17,"Newcastle",16
"8765",1956-03-24,"Newcastle",3
"8766",1956-03-31,"Newcastle",1
"8767",1956-04-07,"Newcastle",3
"8768",1956-04-14,"Newcastle",4
"8769",1956-04-21,"Newcastle",4
"8770",1956-04-28,"Newcastle",5
"8771",1956-05-05,"Newcastle",6
"8772",1956-05-12,"Newcastle",0
"8773",1956-05-19,"Newcastle",5
"8774",1956-05-26,"Newcastle",1
"8775",1956-06-02,"Newcastle",4
"8776",1956-06-09,"Newcastle",2
"8777",1956-06-16,"Newcastle",5
"8778",1956-06-23,"Newcastle",8
"8779",1956-06-30,"Newcastle",10
"8780",1956-07-07,"Newcastle",3
"8781",1956-07-14,"Newcastle",4
"8782",1956-07-21,"Newcastle",2
"8783",1956-07-28,"Newcastle",2
"8784",1956-08-04,"Newcastle",0
"8785",1956-08-11,"Newcastle",2
"8786",1956-08-18,"Newcastle",3
"8787",1956-08-25,"Newcastle",1
"8788",1956-09-01,"Newcastle",1
"8789",1956-09-08,"Newcastle",2
"8790",1956-09-15,"Newcastle",1
"8791",1956-09-22,"Newcastle",5
"8792",1956-09-29,"Newcastle",4
"8793",1956-10-06,"Newcastle",3
"8794",1956-10-13,"Newcastle",10
"8795",1956-10-20,"Newcastle",25
"8796",1956-10-27,"Newcastle",14
"8797",1956-11-03,"Newcastle",21
"8798",1956-11-10,"Newcastle",13
"8799",1956-11-17,"Newcastle",24
"8800",1956-11-24,"Newcastle",17
"8801",1956-12-01,"Newcastle",30
"8802",1956-12-08,"Newcastle",26
"8803",1956-12-15,"Newcastle",68
"8804",1956-12-22,"Newcastle",70
"8805",1956-12-29,"Newcastle",81
"8806",1957-01-05,"Newcastle",189
"8807",1957-01-12,"Newcastle",277
"8808",1957-01-19,"Newcastle",284
"8809",1957-01-26,"Newcastle",349
"8810",1957-02-02,"Newcastle",373
"8811",1957-02-09,"Newcastle",547
"8812",1957-02-16,"Newcastle",556
"8813",1957-02-23,"Newcastle",616
"8814",1957-03-02,"Newcastle",444
"8815",1957-03-09,"Newcastle",471
"8816",1957-03-16,"Newcastle",339
"8817",1957-03-23,"Newcastle",329
"8818",1957-03-30,"Newcastle",195
"8819",1957-04-06,"Newcastle",151
"8820",1957-04-13,"Newcastle",115
"8821",1957-04-20,"Newcastle",27
"8822",1957-04-27,"Newcastle",89
"8823",1957-05-04,"Newcastle",34
"8824",1957-05-11,"Newcastle",31
"8825",1957-05-18,"Newcastle",27
"8826",1957-05-25,"Newcastle",12
"8827",1957-06-01,"Newcastle",10
"8828",1957-06-08,"Newcastle",20
"8829",1957-06-15,"Newcastle",15
"8830",1957-06-22,"Newcastle",12
"8831",1957-06-29,"Newcastle",9
"8832",1957-07-06,"Newcastle",8
"8833",1957-07-13,"Newcastle",16
"8834",1957-07-20,"Newcastle",9
"8835",1957-07-27,"Newcastle",6
"8836",1957-08-03,"Newcastle",11
"8837",1957-08-10,"Newcastle",7
"8838",1957-08-17,"Newcastle",3
"8839",1957-08-24,"Newcastle",7
"8840",1957-08-31,"Newcastle",6
"8841",1957-09-07,"Newcastle",5
"8842",1957-09-14,"Newcastle",4
"8843",1957-09-21,"Newcastle",1
"8844",1957-09-28,"Newcastle",0
"8845",1957-10-05,"Newcastle",3
"8846",1957-10-12,"Newcastle",0
"8847",1957-10-19,"Newcastle",0
"8848",1957-10-26,"Newcastle",0
"8849",1957-11-02,"Newcastle",1
"8850",1957-11-09,"Newcastle",0
"8851",1957-11-16,"Newcastle",1
"8852",1957-11-23,"Newcastle",0
"8853",1957-11-30,"Newcastle",0
"8854",1957-12-07,"Newcastle",2
"8855",1957-12-14,"Newcastle",0
"8856",1957-12-21,"Newcastle",0
"8857",1957-12-28,"Newcastle",1
"8858",1958-01-04,"Newcastle",1
"8859",1958-01-11,"Newcastle",0
"8860",1958-01-18,"Newcastle",0
"8861",1958-01-25,"Newcastle",3
"8862",1958-02-01,"Newcastle",1
"8863",1958-02-08,"Newcastle",1
"8864",1958-02-15,"Newcastle",1
"8865",1958-02-22,"Newcastle",1
"8866",1958-03-01,"Newcastle",1
"8867",1958-03-08,"Newcastle",1
"8868",1958-03-15,"Newcastle",2
"8869",1958-03-22,"Newcastle",0
"8870",1958-03-29,"Newcastle",0
"8871",1958-04-05,"Newcastle",1
"8872",1958-04-12,"Newcastle",2
"8873",1958-04-19,"Newcastle",2
"8874",1958-04-26,"Newcastle",1
"8875",1958-05-03,"Newcastle",1
"8876",1958-05-10,"Newcastle",1
"8877",1958-05-17,"Newcastle",5
"8878",1958-05-24,"Newcastle",0
"8879",1958-05-31,"Newcastle",0
"8880",1958-06-07,"Newcastle",5
"8881",1958-06-14,"Newcastle",3
"8882",1958-06-21,"Newcastle",5
"8883",1958-06-28,"Newcastle",3
"8884",1958-07-05,"Newcastle",4
"8885",1958-07-12,"Newcastle",2
"8886",1958-07-19,"Newcastle",2
"8887",1958-07-26,"Newcastle",2
"8888",1958-08-02,"Newcastle",4
"8889",1958-08-09,"Newcastle",0
"8890",1958-08-16,"Newcastle",3
"8891",1958-08-23,"Newcastle",6
"8892",1958-08-30,"Newcastle",7
"8893",1958-09-06,"Newcastle",7
"8894",1958-09-13,"Newcastle",6
"8895",1958-09-20,"Newcastle",2
"8896",1958-09-27,"Newcastle",3
"8897",1958-10-04,"Newcastle",2
"8898",1958-10-11,"Newcastle",4
"8899",1958-10-18,"Newcastle",3
"8900",1958-10-25,"Newcastle",2
"8901",1958-11-01,"Newcastle",1
"8902",1958-11-08,"Newcastle",0
"8903",1958-11-15,"Newcastle",5
"8904",1958-11-22,"Newcastle",0
"8905",1958-11-29,"Newcastle",4
"8906",1958-12-06,"Newcastle",15
"8907",1958-12-13,"Newcastle",26
"8908",1958-12-20,"Newcastle",32
"8909",1958-12-27,"Newcastle",16
"8910",1959-01-03,"Newcastle",65
"8911",1959-01-10,"Newcastle",99
"8912",1959-01-17,"Newcastle",79
"8913",1959-01-24,"Newcastle",95
"8914",1959-01-31,"Newcastle",57
"8915",1959-02-07,"Newcastle",169
"8916",1959-02-14,"Newcastle",238
"8917",1959-02-21,"Newcastle",354
"8918",1959-02-28,"Newcastle",225
"8919",1959-03-07,"Newcastle",278
"8920",1959-03-14,"Newcastle",292
"8921",1959-03-21,"Newcastle",365
"8922",1959-03-28,"Newcastle",374
"8923",1959-04-04,"Newcastle",340
"8924",1959-04-11,"Newcastle",419
"8925",1959-04-18,"Newcastle",295
"8926",1959-04-25,"Newcastle",217
"8927",1959-05-02,"Newcastle",208
"8928",1959-05-09,"Newcastle",244
"8929",1959-05-16,"Newcastle",188
"8930",1959-05-23,"Newcastle",168
"8931",1959-05-30,"Newcastle",134
"8932",1959-06-06,"Newcastle",117
"8933",1959-06-13,"Newcastle",87
"8934",1959-06-20,"Newcastle",83
"8935",1959-06-27,"Newcastle",154
"8936",1959-07-04,"Newcastle",142
"8937",1959-07-11,"Newcastle",80
"8938",1959-07-18,"Newcastle",69
"8939",1959-07-25,"Newcastle",30
"8940",1959-08-01,"Newcastle",22
"8941",1959-08-08,"Newcastle",18
"8942",1959-08-15,"Newcastle",17
"8943",1959-08-22,"Newcastle",14
"8944",1959-08-29,"Newcastle",9
"8945",1959-09-05,"Newcastle",2
"8946",1959-09-12,"Newcastle",11
"8947",1959-09-19,"Newcastle",6
"8948",1959-09-26,"Newcastle",4
"8949",1959-10-03,"Newcastle",9
"8950",1959-10-10,"Newcastle",2
"8951",1959-10-17,"Newcastle",2
"8952",1959-10-24,"Newcastle",0
"8953",1959-10-31,"Newcastle",4
"8954",1959-11-07,"Newcastle",0
"8955",1959-11-14,"Newcastle",1
"8956",1959-11-21,"Newcastle",2
"8957",1959-11-28,"Newcastle",1
"8958",1959-12-05,"Newcastle",1
"8959",1959-12-12,"Newcastle",1
"8960",1959-12-19,"Newcastle",2
"8961",1959-12-26,"Newcastle",2
"8962",1960-01-02,"Newcastle",5
"8963",1960-01-09,"Newcastle",8
"8964",1960-01-16,"Newcastle",2
"8965",1960-01-23,"Newcastle",3
"8966",1960-01-30,"Newcastle",1
"8967",1960-02-06,"Newcastle",2
"8968",1960-02-13,"Newcastle",0
"8969",1960-02-20,"Newcastle",0
"8970",1960-02-27,"Newcastle",1
"8971",1960-03-05,"Newcastle",1
"8972",1960-03-12,"Newcastle",2
"8973",1960-03-19,"Newcastle",0
"8974",1960-03-26,"Newcastle",2
"8975",1960-04-02,"Newcastle",0
"8976",1960-04-09,"Newcastle",0
"8977",1960-04-16,"Newcastle",1
"8978",1960-04-23,"Newcastle",1
"8979",1960-04-30,"Newcastle",2
"8980",1960-05-07,"Newcastle",0
"8981",1960-05-14,"Newcastle",4
"8982",1960-05-21,"Newcastle",3
"8983",1960-05-28,"Newcastle",1
"8984",1960-06-04,"Newcastle",4
"8985",1960-06-11,"Newcastle",2
"8986",1960-06-18,"Newcastle",5
"8987",1960-06-25,"Newcastle",3
"8988",1960-07-02,"Newcastle",6
"8989",1960-07-09,"Newcastle",5
"8990",1960-07-16,"Newcastle",5
"8991",1960-07-23,"Newcastle",2
"8992",1960-07-30,"Newcastle",2
"8993",1960-08-06,"Newcastle",6
"8994",1960-08-13,"Newcastle",2
"8995",1960-08-20,"Newcastle",2
"8996",1960-08-27,"Newcastle",3
"8997",1960-09-03,"Newcastle",5
"8998",1960-09-10,"Newcastle",7
"8999",1960-09-17,"Newcastle",4
"9000",1960-09-24,"Newcastle",4
"9001",1960-10-01,"Newcastle",3
"9002",1960-10-08,"Newcastle",2
"9003",1960-10-15,"Newcastle",4
"9004",1960-10-22,"Newcastle",0
"9005",1960-10-29,"Newcastle",1
"9006",1960-11-05,"Newcastle",1
"9007",1960-11-12,"Newcastle",0
"9008",1960-11-19,"Newcastle",1
"9009",1960-11-26,"Newcastle",1
"9010",1960-12-03,"Newcastle",6
"9011",1960-12-10,"Newcastle",4
"9012",1960-12-17,"Newcastle",10
"9013",1960-12-24,"Newcastle",10
